user_id,age,gender,country,platform,daily_usage_hours,sessions_per_day,avg_session_minutes,scroll_before_sleep,sleep_hours,notifications_per_day,posts_per_week,followers,addiction_score,anxiety_score,depression_score,productivity_score,fomo_score
USR0900,18,Female,Nigeria,TikTok,6.67,14,27.2,1,7.8,34,4,127,56.6,23.7,35.0,64.6,35.7
USR0901,23,Male,Kenya,TikTok,5.91,17,23.2,1,7.4,69,2,2440,49.8,17.3,14.9,72.8,19.7
USR0902,18,Non-binary,India,TikTok,5.51,13,26.2,1,7.5,75,1,109,49.2,33.5,18.1,66.9,35.2
USR0903,28,Non-binary,UK,TikTok,3.68,10,19.3,1,8.4,34,3,1543,32.0,20.1,18.5,85.9,19.4
USR0904,34,Male,USA,Instagram,3.6,7,34.8,1,8.3,22,2,813,27.4,17.5,12.8,78.1,18.4
USR0905,19,Male,USA,TikTok,3.84,8,23.7,0,8.6,35,2,233,19.2,17.8,12.6,87.6,15.9
USR0906,25,Female,Nigeria,Instagram,5.92,13,29.7,1,6.6,37,3,54,53.2,24.6,24.6,60.3,27.3
USR0907,27,Non-binary,India,Instagram,4.26,7,32.8,1,8.2,29,7,2597,30.4,8.6,20.2,84.5,15.9
USR0908,27,Male,Germany,TikTok,4.01,12,25.7,1,8.1,31,3,854,40.6,24.1,12.1,80.1,28.0
USR0909,24,Male,Kenya,TikTok,2.37,5,23.8,0,7.6,21,1,126,11.8,11.5,14.4,92.9,6.6
USR0910,29,Female,UK,TikTok,3.31,7,31.8,1,8.0,30,2,582,35.4,11.2,21.2,77.3,13.3
USR0911,27,Female,USA,Instagram,5.01,16,18.5,1,8.1,58,3,1824,54.7,30.2,15.9,61.1,30.9
USR0912,15,Male,USA,TikTok,5.66,14,23.2,0,7.1,49,0,477,32.7,18.6,19.0,73.6,3.7
USR0913,30,Female,Nigeria,Instagram,0.58,1,35.6,1,8.6,2,6,576,7.4,2.1,4.4,100.0,11.6
USR0914,30,Male,South Africa,TikTok,4.28,14,20.3,1,8.2,46,2,1896,43.7,21.7,15.0,74.6,29.9
USR0915,18,Male,USA,Instagram,4.4,14,16.2,1,7.2,55,2,4047,43.3,12.9,9.9,66.1,28.8
USR0916,24,Male,USA,TikTok,3.67,6,34.3,1,7.8,17,3,337,34.3,16.9,10.3,73.3,24.1
USR0917,28,Male,Nigeria,TikTok,5.75,14,26.6,0,7.6,71,1,54,37.7,18.2,20.3,79.7,18.3
USR0918,22,Male,Kenya,Instagram,6.54,22,12.7,1,6.9,106,1,57,66.2,38.7,31.9,62.9,32.5
USR0919,31,Female,Kenya,Instagram,0.5,1,28.2,1,8.0,3,1,143,11.8,8.6,6.1,88.1,0.0
USR0920,40,Male,India,TikTok,4.05,9,36.1,1,7.7,21,3,99,30.6,21.6,18.2,70.8,25.8
USR0921,18,Male,Kenya,Instagram,1.82,3,33.4,1,8.6,6,2,32,18.5,0.0,13.3,85.9,6.3
USR0922,14,Male,India,TikTok,5.11,8,41.8,0,7.9,35,2,6449,27.1,12.2,13.4,69.7,15.6
USR0923,26,Non-binary,USA,Instagram,4.3,12,19.8,1,7.3,34,10,890,45.5,28.7,16.4,72.4,24.3
USR0924,29,Male,USA,Instagram,5.12,15,22.0,1,7.9,30,6,183,42.9,22.0,20.4,84.8,13.4
USR0925,22,Male,USA,TikTok,3.75,12,20.7,1,7.4,41,1,384,38.3,26.6,19.7,69.2,8.7
USR0926,34,Female,USA,TikTok,4.5,13,24.1,1,6.9,76,5,27,39.0,14.8,21.7,74.5,19.5
USR0927,14,Non-binary,Kenya,TikTok,7.91,15,31.0,1,6.9,71,2,2289,57.1,35.6,29.0,67.9,25.8
USR0928,28,Male,Nigeria,TikTok,3.26,5,45.0,1,8.5,27,2,21,20.6,9.1,2.7,89.0,9.8
USR0929,19,Female,India,Instagram,5.72,19,16.3,1,7.8,49,1,867,54.2,25.1,19.7,66.1,33.5
USR0930,36,Female,India,TikTok,7.89,17,28.6,1,7.1,38,1,25,66.3,40.6,18.1,57.0,34.5
USR0931,37,Female,Nigeria,TikTok,2.84,6,29.1,1,7.8,12,1,216,23.3,20.7,15.2,79.2,16.2
USR0932,18,Male,USA,Instagram,3.06,10,15.0,0,7.8,58,4,2601,17.1,17.4,8.3,85.7,11.2
USR0933,20,Female,Kenya,Instagram,4.68,12,22.5,1,7.7,38,4,34,44.2,34.7,21.1,74.2,20.2
USR0934,30,Male,Nigeria,TikTok,4.29,8,32.7,0,7.2,30,1,322,21.3,21.5,4.3,88.4,4.6
USR0935,21,Female,Kenya,TikTok,3.75,12,17.5,1,7.7,42,3,1034,41.3,19.3,25.0,72.9,22.2
USR0936,23,Female,Brazil,TikTok,3.88,13,25.2,0,7.7,63,2,809,26.2,17.1,6.7,80.8,13.6
USR0937,24,Male,Nigeria,TikTok,10.1,16,35.4,0,6.0,51,2,448,58.9,32.7,30.5,51.5,34.9
USR0938,13,Female,Nigeria,Instagram,3.01,9,23.6,0,7.5,37,2,848,23.3,25.5,12.4,85.8,10.7
USR0939,23,Male,Nigeria,TikTok,7.18,16,29.5,1,7.4,95,3,161,52.6,34.4,21.3,68.5,24.5
USR0940,19,Female,Kenya,Instagram,7.94,20,23.8,1,7.1,75,4,7326,60.9,32.3,24.3,62.9,29.1
USR0941,20,Female,UK,TikTok,2.31,7,17.2,1,7.9,29,2,36,26.6,20.5,9.2,78.9,7.8
USR0942,34,Male,Kenya,Instagram,7.36,25,15.4,0,6.7,100,2,2305,47.1,21.6,27.9,67.2,32.2
USR0943,15,Male,Kenya,Instagram,7.31,14,29.8,1,8.0,72,5,536,62.3,33.3,24.9,57.1,38.0
USR0944,29,Non-binary,UK,Instagram,3.94,7,28.5,1,7.4,21,3,1018,33.5,15.6,9.3,83.8,9.5
USR0945,22,Male,Nigeria,TikTok,6.94,11,34.8,1,7.4,29,2,1328,46.3,17.6,18.2,66.8,28.0
USR0946,22,Male,India,TikTok,6.47,16,19.8,1,7.1,80,1,928,49.1,31.8,22.2,59.8,13.5
USR0947,29,Male,UK,TikTok,8.53,13,43.4,1,7.0,47,3,119,65.0,39.8,31.8,55.8,38.4
USR0948,26,Female,Nigeria,Instagram,1.85,4,29.6,1,8.4,22,3,262,22.9,15.8,7.4,89.5,7.2
USR0949,27,Female,India,Instagram,3.98,6,42.1,1,7.1,27,5,45,38.2,22.1,15.0,78.0,21.3
USR0950,30,Male,Kenya,Instagram,6.5,15,27.7,0,7.3,63,3,257,41.7,17.8,18.7,67.8,9.3
USR0951,21,Male,USA,Instagram,3.12,4,47.3,1,8.5,9,4,654,28.0,9.7,16.4,79.6,6.8
USR0952,19,Male,USA,Instagram,3.71,11,24.6,1,8.7,54,5,1002,37.1,14.4,8.1,72.8,21.4
USR0953,16,Male,Nigeria,TikTok,1.48,2,42.5,0,8.2,9,1,725,11.8,7.8,9.4,90.4,1.7
USR0954,18,Male,UK,Instagram,4.7,10,28.5,1,7.7,45,4,29,44.0,29.8,16.6,68.7,17.0
USR0955,44,Female,South Africa,TikTok,4.4,14,21.1,1,8.8,43,1,173,38.3,24.9,13.6,80.7,27.5
USR0956,32,Male,Germany,TikTok,5.21,15,16.9,1,8.1,86,1,149,45.6,16.0,28.8,66.8,36.1
USR0957,14,Male,UK,TikTok,6.9,13,41.1,1,6.9,42,3,56,50.5,25.3,21.3,66.6,30.9
USR0958,14,Male,USA,TikTok,4.21,6,42.1,0,7.4,15,2,115,25.6,13.1,16.6,81.6,6.3
USR0959,27,Non-binary,Nigeria,TikTok,1.83,5,22.4,1,8.6,29,6,404,23.9,0.8,14.0,91.5,22.5
USR0960,27,Non-binary,Nigeria,Instagram,4.05,9,30.8,0,7.3,44,1,3363,20.9,17.7,5.5,89.0,1.1
USR0961,27,Female,USA,TikTok,3.4,10,23.2,1,8.4,36,1,96,37.5,18.8,6.2,81.7,16.9
USR0962,22,Male,USA,Instagram,4.44,10,26.8,0,7.9,57,3,74,25.7,15.2,16.3,82.6,13.2
USR0963,23,Male,Brazil,TikTok,7.19,15,29.1,1,7.5,35,4,164,54.7,36.4,17.5,58.5,38.9
USR0964,26,Male,USA,TikTok,4.51,10,22.5,1,7.6,23,0,669,43.5,24.9,10.6,68.2,27.2
USR0965,24,Male,USA,TikTok,5.09,15,18.7,1,7.3,70,2,2528,46.7,24.3,25.6,66.9,20.6
USR0966,13,Female,USA,TikTok,6.07,20,19.8,0,8.1,54,2,354,47.7,28.0,14.4,72.5,18.2
USR0967,22,Female,South Africa,Instagram,4.77,7,42.2,0,7.5,39,2,46,24.7,21.4,8.5,80.9,18.4
USR0968,18,Female,India,TikTok,4.6,11,28.8,1,7.5,58,3,63,35.6,22.6,26.1,80.9,14.6
USR0969,25,Female,UK,Instagram,5.07,7,43.1,1,7.5,22,4,535,42.7,27.6,10.3,77.8,22.7
USR0970,44,Male,Nigeria,TikTok,1.36,3,22.9,1,8.4,16,4,1795,14.8,9.2,1.4,87.7,0.0
USR0971,26,Female,South Africa,Instagram,6.19,20,21.7,1,6.9,43,5,6146,53.0,29.7,20.9,66.6,29.9
USR0972,21,Male,Kenya,Instagram,4.32,9,33.1,0,7.4,37,3,68,32.6,20.4,14.1,78.2,19.3
USR0973,30,Male,South Africa,Instagram,4.02,13,21.2,0,7.5,74,7,497,26.3,13.1,8.5,79.8,5.7
USR0974,27,Female,USA,TikTok,5.46,15,21.3,0,7.9,81,0,86,40.4,19.4,11.4,70.3,26.4
USR0975,26,Male,USA,TikTok,3.99,13,21.5,1,7.3,44,2,104,38.5,29.5,25.0,82.5,22.6
USR0976,28,Male,USA,TikTok,6.39,19,30.5,1,6.5,51,3,92,55.2,41.9,25.9,65.4,32.0
USR0977,38,Male,India,Instagram,3.15,5,38.2,1,6.9,14,5,244,25.7,25.6,16.5,83.5,10.6
USR0978,16,Female,Kenya,TikTok,6.36,12,27.8,1,6.6,48,1,107,47.1,21.3,20.9,64.5,24.6
USR0979,27,Female,South Africa,TikTok,3.35,7,26.9,0,8.6,30,4,16618,18.0,3.9,9.9,89.5,9.4
USR0980,17,Male,USA,Instagram,3.49,6,36.8,0,7.9,12,1,202,24.2,9.2,16.3,78.3,11.2
USR0981,27,Female,Nigeria,TikTok,5.19,12,21.1,1,7.8,43,1,1775,40.9,23.4,12.6,75.5,21.5
USR0982,17,Male,Kenya,Instagram,4.53,11,25.2,1,8.0,58,0,150,43.3,9.5,19.6,76.0,29.2
USR0983,21,Male,USA,TikTok,6.55,22,19.0,1,7.3,83,1,11497,57.4,28.2,27.6,61.9,35.2
USR0984,21,Female,USA,TikTok,1.57,3,36.1,0,8.2,8,0,670,6.0,13.4,12.6,96.0,0.0
USR0985,30,Female,USA,Instagram,2.46,7,25.0,0,8.6,40,5,1415,16.9,15.4,17.8,89.2,14.4
USR0986,30,Non-binary,India,TikTok,4.68,15,21.3,1,7.7,45,4,166,41.7,20.8,18.4,73.7,28.0
USR0987,15,Male,USA,Instagram,5.1,16,12.6,0,8.3,83,0,1745,42.3,20.3,23.1,72.9,20.3
USR0988,24,Female,Germany,TikTok,3.86,7,35.9,0,8.1,19,2,666,23.4,17.2,0.0,83.2,14.8
USR0989,19,Female,UK,TikTok,4.81,11,28.4,1,7.3,40,2,228,39.8,27.9,25.7,75.1,22.8
USR0990,15,Female,South Africa,Instagram,6.64,14,29.2,0,7.1,55,11,79,50.1,25.8,18.3,67.0,19.9
USR0991,22,Male,Kenya,Instagram,4.55,10,22.1,0,7.3,40,2,282,32.8,19.0,14.3,72.3,14.1
USR0992,21,Female,USA,Instagram,4.09,9,24.9,1,8.4,36,5,248,42.3,19.5,19.4,74.1,25.7
USR0993,40,Female,Nigeria,TikTok,6.16,19,15.9,1,7.2,55,2,1485,59.0,25.5,24.1,65.4,26.5
USR0994,27,Male,UK,Instagram,1.88,4,22.2,1,7.8,16,4,284,17.1,11.1,10.3,89.9,14.4
USR0995,14,Female,South Africa,TikTok,4.81,12,24.1,1,7.8,47,0,22,45.6,23.5,27.2,76.9,30.6
USR0996,20,Male,Kenya,TikTok,7.98,27,15.3,1,7.0,76,3,1063,75.6,33.7,29.0,56.9,44.7
USR0997,31,Female,Kenya,Instagram,2.85,4,50.7,0,8.1,23,9,2806,23.6,17.6,5.6,80.5,23.7
USR0998,38,Female,South Africa,TikTok,6.82,16,25.1,1,8.2,87,4,33,58.9,32.5,32.3,62.0,28.9
USR0999,13,Female,Nigeria,Instagram,1.09,3,25.6,0,8.8,16,5,6045,11.7,11.2,8.6,91.6,6.9
USR1000,13,Female,India,TikTok,6.18,11,29.0,0,7.4,52,2,3277,38.5,18.7,27.0,72.2,21.2
USR1001,37,Female,USA,TikTok,4.78,13,20.5,1,6.9,34,2,156,38.9,13.7,22.5,74.8,19.1
USR1002,26,Male,South Africa,TikTok,4.85,9,32.6,1,7.4,38,1,75,38.0,24.7,10.6,78.2,22.3
USR1003,17,Male,Kenya,Instagram,4.88,15,16.8,1,8.0,79,6,1957,37.7,17.7,19.5,76.0,8.6
USR1004,27,Female,Kenya,Instagram,3.62,7,29.7,1,7.3,15,4,51,37.1,17.7,12.2,84.1,19.8
USR1005,13,Male,UK,Instagram,8.15,17,28.1,1,8.1,67,3,148,61.2,25.1,24.3,60.4,22.3
USR1006,24,Male,Brazil,Instagram,3.74,10,21.7,1,7.8,35,2,56,39.8,20.9,16.8,72.4,14.1
USR1007,26,Female,USA,Instagram,3.73,6,42.9,1,7.9,17,2,407,26.5,24.1,4.4,79.6,17.7
USR1008,30,Male,Nigeria,Instagram,2.82,5,35.0,1,7.7,17,5,3632,30.5,15.9,10.1,85.2,14.0
USR1009,16,Male,UK,TikTok,7.06,16,27.9,1,7.5,94,5,707,54.1,23.9,33.7,56.2,31.2
USR1010,24,Female,Brazil,TikTok,2.66,5,33.6,0,7.4,24,3,1857,12.2,13.9,9.3,83.1,4.8
USR1011,17,Male,South Africa,TikTok,6.0,15,25.8,1,8.5,47,1,238,56.5,29.3,21.1,65.4,34.9
USR1012,25,Female,Germany,Instagram,1.72,4,25.5,1,8.8,17,4,466,24.2,2.6,19.3,91.6,10.7
USR1013,17,Female,Kenya,Instagram,3.71,9,23.7,0,8.3,26,4,64,26.6,18.6,9.8,88.5,1.6
USR1014,21,Female,Kenya,TikTok,3.2,8,24.5,1,7.2,35,1,348,30.5,29.9,14.4,80.3,16.6
USR1015,17,Male,UK,Instagram,5.04,10,33.7,1,7.7,55,5,131,43.0,10.9,23.4,78.0,8.5
USR1016,28,Female,South Africa,Instagram,4.11,7,38.6,0,8.4,29,4,317,26.9,9.2,9.9,81.4,4.7
USR1017,30,Female,Nigeria,TikTok,3.83,11,20.2,0,8.1,54,4,286,24.8,0.7,7.8,74.8,7.1
USR1018,22,Female,Nigeria,Instagram,2.81,8,23.3,1,7.5,30,1,251,26.8,16.7,1.9,83.6,7.3
USR1019,24,Male,India,Instagram,6.59,13,29.8,1,7.0,53,4,9521,59.2,37.6,20.6,60.0,26.3
USR1020,13,Female,Kenya,TikTok,5.11,11,28.0,1,7.4,52,1,5717,53.1,29.7,17.8,73.1,20.3
USR1021,21,Female,USA,Instagram,1.95,4,27.8,0,7.8,20,5,3375,19.2,19.9,10.7,88.3,1.2
USR1022,23,Female,USA,TikTok,3.62,9,23.6,0,8.6,41,4,5958,27.2,19.2,8.6,75.5,22.9
USR1023,42,Female,UK,Instagram,2.42,6,28.3,1,7.1,35,4,3391,23.6,24.9,23.4,78.2,7.7
USR1024,16,Female,India,Instagram,5.18,8,39.2,1,7.9,42,2,390,37.1,26.7,10.9,74.7,5.2
USR1025,34,Female,USA,Instagram,2.04,6,20.9,1,7.5,30,4,334,20.1,12.1,17.8,75.8,7.9
USR1026,30,Male,UK,TikTok,5.8,9,34.3,1,7.0,48,2,574,42.0,25.3,20.3,69.0,14.2
USR1027,25,Female,UK,Instagram,4.83,11,25.4,1,6.6,34,2,294,49.5,24.7,26.4,71.7,19.5
USR1028,36,Male,USA,Instagram,3.99,12,19.2,0,7.5,44,3,84,36.8,20.4,20.3,72.0,22.7
USR1029,26,Male,UK,TikTok,3.91,9,23.6,0,8.6,38,3,629,29.8,16.6,1.5,85.2,12.2
USR1030,26,Male,Nigeria,Instagram,2.39,4,36.0,1,8.2,15,3,38,19.3,11.9,9.4,93.4,2.7
USR1031,23,Female,Kenya,TikTok,4.66,16,16.2,1,7.1,86,1,495,47.7,34.0,19.8,66.5,26.5
USR1032,32,Male,Kenya,Instagram,3.12,10,19.0,1,8.4,21,4,90,30.6,15.2,7.4,80.0,22.2
USR1033,31,Female,Nigeria,TikTok,4.89,14,21.3,1,8.2,39,3,357,35.0,14.6,17.2,81.2,20.7
USR1034,19,Female,USA,TikTok,7.79,18,23.1,1,7.2,99,1,537,62.5,29.5,34.7,59.4,16.5
USR1035,14,Male,South Africa,TikTok,5.5,10,31.8,0,8.5,22,3,237,32.1,20.7,0.1,69.2,9.4
USR1036,22,Male,India,Instagram,4.14,13,19.3,0,8.2,37,3,34,27.9,9.2,9.8,79.9,14.2
USR1037,18,Male,India,TikTok,8.15,20,28.0,0,7.4,68,3,67,55.7,29.3,17.2,57.1,26.4
USR1038,23,Female,USA,Instagram,3.62,11,20.5,0,7.4,55,4,802,24.9,23.0,12.9,88.3,10.5
USR1039,32,Female,USA,TikTok,2.89,6,26.9,1,8.3,25,1,174,27.1,17.1,10.4,86.4,7.6
USR1040,20,Female,USA,TikTok,2.29,4,35.6,0,8.2,23,1,935,14.3,9.7,4.7,88.1,0.0
USR1041,23,Male,Kenya,TikTok,5.87,20,22.7,0,7.7,58,2,409,37.9,21.4,20.1,73.8,31.0
USR1042,24,Female,Kenya,Instagram,4.72,12,26.4,1,7.3,65,5,299,47.3,21.5,28.8,65.1,23.8
USR1043,29,Female,UK,TikTok,7.98,14,35.8,1,7.1,43,2,679,55.2,26.3,36.9,58.2,31.4
USR1044,13,Female,Germany,Instagram,5.95,11,34.6,1,7.0,32,2,146,42.7,24.2,15.7,78.8,21.4
USR1045,19,Female,Kenya,Instagram,6.13,15,28.8,1,6.3,59,4,735,49.3,30.9,13.7,68.3,24.9
USR1046,25,Male,Kenya,Instagram,2.11,3,45.4,1,8.6,6,7,215,20.5,16.7,12.0,92.2,9.9
USR1047,32,Male,India,TikTok,5.41,13,26.7,1,6.8,45,3,18113,51.3,30.0,30.8,69.8,18.9
USR1048,20,Male,Nigeria,TikTok,2.19,5,29.5,0,8.2,17,6,73,16.0,17.7,12.4,95.8,0.0
USR1049,13,Male,South Africa,Instagram,4.77,14,17.2,0,7.8,36,5,236,37.3,29.2,24.4,65.5,21.0
USR1050,28,Male,India,TikTok,6.14,13,23.8,1,7.6,70,2,250,50.2,31.4,20.1,66.7,26.2
USR1051,19,Male,Brazil,Instagram,5.58,19,18.1,1,7.4,67,2,53,52.0,34.8,19.1,76.3,31.6
USR1052,15,Male,USA,TikTok,6.31,11,34.6,1,7.5,65,1,1198,49.6,22.4,21.7,72.3,29.2
USR1053,19,Female,India,Instagram,2.8,7,22.3,0,8.2,39,9,212,11.9,3.1,5.1,96.3,1.1
USR1054,22,Female,USA,Instagram,2.24,3,47.2,1,8.5,8,1,11,20.6,14.9,12.8,87.3,17.1
USR1055,19,Female,UK,Instagram,1.76,5,15.6,1,9.0,20,8,1144,25.5,6.7,15.2,83.6,17.3
USR1056,13,Female,USA,TikTok,6.28,21,16.3,1,7.5,92,4,155,72.0,36.0,34.2,53.5,40.1
USR1057,30,Male,Kenya,Instagram,5.02,15,18.6,0,7.6,79,1,344,32.3,23.1,17.4,71.6,29.6
USR1058,32,Female,USA,TikTok,3.74,9,20.0,1,7.4,49,4,1113,35.6,28.3,17.6,82.3,30.1
USR1059,28,Male,USA,TikTok,7.75,19,29.0,1,7.3,85,2,233,59.7,30.9,28.9,63.2,34.0
USR1060,16,Female,South Africa,Instagram,2.25,7,15.2,1,8.4,14,3,230,33.0,14.8,4.1,82.0,19.9
USR1061,22,Male,India,Instagram,3.01,10,16.3,0,7.9,39,7,16269,17.6,13.8,10.4,89.5,15.3
USR1062,23,Non-binary,India,Instagram,5.94,20,20.6,1,7.7,110,7,15,56.2,24.5,23.4,66.3,24.6
USR1063,28,Male,Kenya,Instagram,3.32,7,30.4,0,7.8,33,3,58,16.6,11.1,10.2,91.5,4.9
USR1064,28,Male,India,TikTok,5.77,20,14.0,0,7.8,109,3,78,43.6,24.0,18.1,75.8,25.8
USR1065,18,Female,USA,TikTok,6.66,12,35.3,1,7.8,56,1,5904,50.8,27.2,23.3,61.1,20.2
USR1066,24,Male,Brazil,Instagram,4.64,9,31.8,1,8.1,19,5,153,42.7,23.4,14.9,75.0,24.9
USR1067,27,Female,Brazil,TikTok,5.3,8,46.7,1,7.6,46,3,578,36.6,17.1,22.0,66.4,19.2
USR1068,34,Female,Kenya,TikTok,5.43,11,30.8,1,7.0,62,4,198,46.6,23.3,23.2,71.2,18.2
USR1069,28,Female,South Africa,TikTok,3.48,10,20.5,0,7.6,25,3,997,25.5,12.6,13.3,85.9,12.9
USR1070,29,Non-binary,Kenya,TikTok,9.37,30,16.2,1,7.1,73,1,395,79.9,33.7,28.8,42.7,47.8
USR1071,24,Non-binary,USA,TikTok,2.67,8,17.8,1,9.2,33,1,589,31.6,17.4,16.3,80.0,16.3
USR1072,33,Male,USA,TikTok,2.86,7,22.1,0,7.8,35,2,2781,14.8,15.5,9.5,88.4,7.9
USR1073,26,Female,Kenya,TikTok,7.57,19,28.0,1,7.4,67,0,780,64.3,38.2,22.7,60.3,34.1
USR1074,17,Female,India,TikTok,6.48,18,21.7,1,7.1,45,1,133,52.5,28.2,22.5,64.6,29.0
USR1075,33,Female,Kenya,Instagram,4.42,10,28.2,1,7.2,40,2,644,42.5,20.6,22.2,68.3,19.2
USR1076,28,Male,Kenya,TikTok,6.29,20,23.4,1,7.0,67,2,15183,56.8,35.2,27.1,64.4,30.5
USR1077,20,Female,UK,TikTok,7.84,22,14.3,1,6.0,74,1,941,64.0,39.9,30.8,50.5,25.7
USR1078,20,Non-binary,India,Instagram,3.62,10,25.5,0,8.5,45,4,506,23.7,14.7,11.0,82.1,7.1
USR1079,26,Female,Brazil,TikTok,9.88,25,23.9,1,5.6,138,1,51,80.7,53.8,40.0,45.8,36.3
USR1080,27,Male,India,Instagram,4.2,13,20.7,1,7.6,55,2,1195,44.5,24.6,25.3,73.1,25.0
USR1081,25,Male,India,Instagram,5.23,10,28.9,1,7.0,47,1,1492,40.0,22.8,22.2,70.8,21.0
USR1082,26,Male,USA,TikTok,7.3,16,25.1,1,6.7,74,2,644,52.8,28.3,20.4,56.8,25.6
USR1083,35,Female,Kenya,TikTok,6.8,20,21.9,1,8.0,84,0,478,60.8,23.6,19.0,60.2,34.5
USR1084,31,Female,Kenya,Instagram,4.55,11,32.0,1,7.8,35,1,28248,33.8,22.9,12.4,82.0,19.2
USR1085,25,Female,USA,Instagram,1.82,5,24.9,1,7.7,17,4,1455,15.9,11.2,18.8,96.3,6.2
USR1086,30,Male,India,TikTok,6.0,13,31.5,1,7.1,42,0,2591,44.1,28.2,21.2,82.5,15.9
USR1087,16,Male,USA,Instagram,3.62,8,26.5,1,7.5,45,4,446,30.8,28.1,25.2,88.9,10.5
USR1088,26,Female,India,TikTok,6.28,20,17.1,0,7.3,106,4,331,42.1,22.3,18.1,64.6,12.2
USR1089,36,Female,USA,Instagram,4.74,11,23.5,1,7.7,47,2,1041,32.7,7.6,13.6,75.4,17.2
USR1090,22,Female,Kenya,TikTok,3.37,8,23.8,1,8.8,45,3,330,26.7,16.7,10.7,82.5,8.2
USR1091,18,Male,Kenya,Instagram,5.44,11,23.5,0,6.6,61,1,374,38.6,25.1,18.2,73.3,16.3
USR1092,19,Female,South Africa,Instagram,4.69,9,29.1,0,7.6,51,1,808,25.6,12.6,8.6,80.7,12.0
USR1093,16,Male,India,Instagram,3.37,9,20.8,0,7.7,25,4,186,22.7,16.7,5.6,96.2,17.6
USR1094,18,Non-binary,Brazil,TikTok,7.03,12,34.6,1,7.7,58,2,561,60.5,35.7,27.1,56.3,35.8
USR1095,21,Male,Kenya,TikTok,5.39,17,19.4,1,7.7,75,1,454,48.4,21.6,25.6,66.3,23.9
USR1096,14,Female,Germany,TikTok,9.89,30,20.9,1,7.0,148,4,1720,82.8,41.7,45.7,55.3,49.0
USR1097,24,Male,Nigeria,TikTok,5.55,10,33.2,1,7.7,30,2,161,40.0,30.0,15.3,69.8,7.9
USR1098,30,Female,Kenya,TikTok,5.31,15,19.5,1,7.1,71,0,20,55.2,27.1,21.9,69.3,38.9
USR1099,17,Female,Germany,Instagram,4.41,11,18.2,1,8.3,40,3,253,36.7,20.2,11.5,81.7,22.5
USR1100,34,Female,Nigeria,TikTok,4.05,7,33.0,1,8.2,37,1,732,32.9,5.4,19.9,81.1,17.1
USR1101,27,Male,India,TikTok,5.1,10,27.7,0,8.0,51,5,1713,38.7,13.9,20.6,75.3,14.0
USR1102,31,Male,Kenya,Instagram,3.14,7,28.3,1,8.6,19,9,142,28.6,16.5,7.8,87.0,11.7
USR1103,19,Male,UK,Instagram,5.42,15,24.4,1,7.7,41,6,909,47.3,31.9,15.4,65.8,27.3
USR1104,29,Female,Brazil,Instagram,4.64,12,26.0,1,8.4,58,2,2214,39.7,14.2,21.0,72.4,23.6
USR1105,16,Male,Nigeria,Instagram,4.39,11,26.2,1,7.9,46,6,1244,37.6,21.5,18.2,78.8,22.8
USR1106,30,Female,India,TikTok,4.39,13,19.9,1,7.6,54,1,123,41.8,21.7,22.0,64.1,16.5
USR1107,25,Female,Kenya,TikTok,5.33,16,18.4,1,7.5,80,2,144,49.7,32.0,16.7,76.5,19.3
USR1108,27,Female,UK,Instagram,6.09,16,20.6,0,7.4,86,5,774,40.7,17.4,8.8,73.1,21.5
USR1109,15,Male,Nigeria,Instagram,4.02,12,15.6,1,7.5,35,3,4619,34.6,22.7,11.5,78.9,21.9
USR1110,17,Female,Nigeria,TikTok,4.62,10,30.7,1,8.5,42,3,412,36.7,16.3,18.6,67.9,18.4
USR1111,28,Male,Nigeria,Instagram,3.92,12,19.1,1,7.9,63,4,314,31.6,19.4,24.7,73.1,24.7
USR1112,17,Female,Kenya,TikTok,1.9,5,19.1,1,8.2,27,2,51,15.1,10.7,5.8,88.2,7.8
USR1113,27,Female,Brazil,TikTok,3.7,11,17.7,1,8.0,34,2,233,36.5,19.1,27.1,82.0,18.2
USR1114,14,Male,USA,TikTok,3.98,10,21.3,1,9.3,24,2,137,39.6,21.7,19.1,65.8,23.8
USR1115,29,Male,Nigeria,Instagram,7.79,15,31.3,0,6.5,43,0,420,54.4,31.6,17.3,66.6,34.5
USR1116,15,Female,USA,Instagram,2.48,6,28.0,0,7.6,34,4,41,7.6,7.5,7.3,90.2,0.0
USR1117,27,Female,Nigeria,TikTok,4.91,11,25.7,1,6.9,42,1,246,40.4,22.5,23.1,72.9,13.5
USR1118,28,Male,India,Instagram,2.0,5,17.3,1,8.0,18,4,88,17.6,12.3,0.0,90.2,6.9
USR1119,19,Female,Germany,TikTok,5.97,14,25.0,0,7.5,28,2,1652,41.6,24.7,21.5,72.8,39.8
USR1120,28,Male,USA,TikTok,8.3,26,18.7,1,6.8,57,0,111,68.6,32.4,34.7,52.4,32.7
USR1121,25,Male,South Africa,Instagram,0.78,2,22.9,1,8.1,9,4,170,15.9,9.2,10.4,95.2,7.2
USR1122,20,Female,UK,Instagram,3.77,10,20.8,1,7.9,43,4,615,34.8,14.6,15.0,66.9,21.1
USR1123,16,Female,Kenya,Instagram,3.2,6,32.6,0,7.7,25,2,204,13.2,10.4,7.2,86.1,12.5
USR1124,13,Female,India,Instagram,2.98,10,18.1,1,8.1,24,5,13893,27.0,13.0,11.1,84.0,14.5
USR1125,26,Male,USA,Instagram,4.72,15,18.8,1,8.2,51,2,1629,43.6,27.1,12.1,71.4,28.8
